aX,aY,aZ,gX,gY,gZ,millis
-0.827,-1.148,2.668,-170.227,-68.115,-176.453,
-1.015,-1.625,3.263,-158.081,-26.733,-142.822,
-1.124,-1.954,3.33,-100.342,6.714,-84.961,
-1.051,-1.99,3.093,-21.912,30.334,-7.996,
-0.886,-1.823,2.515,50.11,47.363,72.571,
-0.608,-1.363,1.903,107.056,67.993,141.541,
-0.372,-0.375,1.087,166.748,72.205,196.655,
0.059,0.8,0.248,202.454,53.223,232.727,
0.713,1.969,-0.243,203.735,4.456,237.549,
1.225,3.078,-0.225,169.556,-61.279,210.693,
1.568,3.805,0.038,126.648,-105.347,158.447,
1.596,4.0,0.271,109.314,-113.403,85.754,
1.676,4.0,0.043,109.009,-95.764,6.592,
1.568,3.697,-0.189,79.712,-64.575,-66.406,
1.34,2.755,-0.482,45.898,-44.006,-137.756,
0.956,1.641,-0.647,0.305,-34.912,-202.454,
0.33,0.465,-0.372,-67.444,-41.565,-255.859,
-0.423,-0.661,0.422,-137.085,-55.176,-288.818,
-1.181,-1.735,1.467,-174.011,-76.233,-290.71,
-1.659,-2.572,2.304,-160.461,-93.933,-249.573,
-1.898,-3.019,2.784,-112.854,-93.628,-168.091,
-1.891,-3.089,2.807,-58.533,-73.303,-62.988,
-1.6,-2.774,2.623,-19.226,-35.645,42.664,
-1.291,-2.294,2.29,9.216,5.859,130.188,
-0.92,-1.392,1.731,54.077,32.227,197.205,
-0.469,-0.251,1.109,97.778,38.33,244.263,
1.383,3.356,0.604,138.733,-70.496,215.759,
1.755,3.92,0.866,127.991,-89.294,153.015,
1.886,3.99,1.063,122.742,-75.745,75.073,
1.906,3.789,0.75,114.99,-36.377,-3.601,
1.705,3.146,0.586,76.538,2.563,-79.834,
1.285,2.115,0.313,34.668,20.569,-155.701,
0.756,1.009,0.182,-15.442,38.452,-214.539,
0.117,0.054,0.296,-78.064,50.293,-250.122,
-0.635,-0.894,0.723,-125.366,46.814,-266.357,
-1.299,-1.829,1.23,-142.029,30.396,-256.714,
-1.721,-2.532,1.659,-133.118,10.254,-214.172,
-1.943,-2.852,1.912,-108.459,-0.977,-139.954,
-1.9,-2.767,1.897,-72.51,-3.479,-41.87,
-1.536,-2.286,1.732,-28.503,-2.991,62.744,
-1.087,-1.737,1.513,14.893,-3.296,155.701,
-0.667,-0.695,1.112,65.125,-14.282,226.929,
-0.058,0.535,0.752,104.126,-34.79,270.935,
0.655,1.889,0.768,120.972,-64.88,278.381,
1.309,3.036,1.024,127.075,-92.529,247.07,
1.736,3.597,1.318,128.601,-101.563,178.772,
1.876,3.759,1.612,124.939,-77.82,86.06,
1.492,3.289,1.229,111.572,-30.029,-6.958,
1.38,2.69,0.939,64.819,27.588,-82.458,
0.992,1.637,0.632,4.761,67.2,-154.236,
0.472,0.476,0.424,-62.866,99.609,-214.6,
-0.202,-0.544,0.424,-123.291,129.272,-250.061,
-0.893,-1.461,0.581,-154.602,139.038,-253.174,
-1.383,-2.175,0.885,-147.766,118.103,-216.736,
-1.644,-2.525,1.215,-107.056,66.284,-140.625,
-1.655,-2.564,1.348,-45.166,5.005,-39.307,
-1.425,-2.069,1.455,10.62,-37.231,66.162,
-1.076,-1.558,1.459,46.875,-49.805,160.583,
-0.664,-0.62,1.229,77.698,-43.091,230.774,
-0.08,0.569,0.887,108.948,-42.969,270.813,
0.633,1.859,0.777,121.582,-53.833,276.733,
1.269,2.96,0.905,120.911,-72.51,241.638,
1.699,3.511,1.187,117.065,-85.388,169.922,
1.9,3.568,1.474,106.689,-75.562,76.66,
1.656,3.19,1.315,81.116,-35.95,-16.113,
1.463,2.477,1.091,36.987,20.386,-97.778,
1.061,1.391,0.765,-20.752,69.458,-172.241,
0.417,0.247,0.613,-89.783,110.84,-234.985,
-0.444,-0.862,0.658,-145.874,137.329,-280.273,
-1.205,-1.925,0.94,-176.758,142.761,-294.434,
-1.673,-2.718,1.304,-174.133,121.094,-262.329,
-1.876,-3.112,1.558,-129.578,77.148,-176.208,
-1.816,-3.096,1.434,-54.932,32.41,-52.307,
-1.496,-2.487,1.272,13.0,2.686,80.139,
-1.114,-1.731,1.017,60.303,-10.376,198.853,
-0.692,-0.272,0.697,100.586,-27.832,289.062,
-0.035,1.476,0.499,129.639,-59.265,342.407,
0.838,3.199,0.588,151.978,-103.455,335.51,
1.668,3.917,0.85,164.368,-138.062,256.287,
2.198,3.909,1.5,143.433,-133.911,129.089,
1.713,3.542,1.609,102.539,-94.849,3.418,
1.476,3.079,1.635,36.987,-20.203,-87.646,
1.032,2.044,1.479,-12.329,38.818,-163.269,
0.438,0.865,1.152,-47.852,83.252,-223.755,
-0.244,-0.274,0.959,-87.097,122.437,-263.306,
-0.995,-1.232,0.967,-126.282,149.17,-278.137,
-1.568,-2.062,1.168,-145.325,146.545,-260.803,
-1.783,-2.622,1.375,-126.587,118.164,-201.111,
-1.715,-2.865,1.331,-72.388,79.468,-101.318,
-1.449,-2.506,1.084,-11.108,42.114,16.418,
-0.99,-1.986,0.87,33.691,14.099,127.136,
-0.606,-1.142,0.675,62.073,-9.155,216.553,
-0.192,0.232,0.549,89.478,-39.612,282.593,
0.449,1.71,0.608,118.347,-79.834,313.599,
1.161,2.922,0.852,143.494,-129.089,289.001,
1.668,3.423,1.248,149.719,-155.09,212.708,
1.895,3.519,1.773,130.92,-135.803,106.079,
1.431,3.112,1.735,98.816,-74.402,0.549,
1.337,2.766,1.583,45.837,5.188,-77.087,
0.983,1.788,1.244,3.845,66.101,-142.517,
0.48,0.424,0.784,-33.997,118.286,-205.2,
-0.323,-0.924,0.529,-88.623,163.025,-258.423,
-1.162,-2.071,0.64,-158.203,190.43,-280.457,
-1.668,-2.891,1.025,-207.947,187.683,-254.456,
-1.877,-3.373,1.456,-193.115,147.156,-178.528,
-1.84,-3.524,1.448,-102.051,83.618,-57.556,
-1.564,-2.973,1.175,11.414,29.114,86.792,
-1.139,-2.269,0.925,95.215,-7.202,225.403,
-0.824,-0.759,0.682,148.315,-43.091,336.731,
-0.281,1.234,0.56,178.955,-83.252,414.001,
0.736,3.221,0.676,200.867,-122.803,418.335,
1.744,4.0,0.894,206.97,-166.687,325.256,
2.235,4.0,1.563,164.978,-166.87,163.513,
1.754,3.922,1.919,84.534,-116.028,-1.77,
1.442,3.825,1.921,-1.282,-29.907,-116.638,
1.111,3.269,1.824,-50.903,38.879,-184.814,
0.661,2.298,1.338,-40.588,73.059,-239.441,
0.042,0.932,0.717,-16.052,89.233,-287.964,
-0.619,-0.439,0.37,-35.767,107.849,-320.19,
-1.296,-1.66,0.437,-102.905,121.521,-328.308,
-1.808,-2.58,0.893,-183.105,124.084,-308.838,
-2.03,-3.161,1.458,-225.952,112.244,-254.944,
-2.032,-3.463,1.75,-191.956,84.473,-158.447,
-1.785,-3.368,1.567,-100.647,50.293,-29.724,
-1.383,-2.734,1.234,-5.737,13.672,107.544,
-0.95,-2.006,1.125,56.03,-18.555,227.234,
-0.584,-0.663,0.885,106.628,-48.828,312.073,
0.094,0.962,0.737,142.212,-77.759,356.995,
0.914,2.528,0.838,163.94,-114.075,340.088,
1.608,3.403,1.146,169.067,-143.86,265.442,
1.892,3.674,1.576,140.32,-132.751,156.372,
1.772,3.513,1.905,93.872,-76.66,41.016,
1.434,3.223,1.573,45.837,-1.526,-47.424,
1.298,2.775,1.395,3.54,54.443,-107.971,
0.991,1.905,1.109,-25.269,84.717,-165.466,
0.48,0.88,0.831,-51.208,107.91,-221.436,
0.012,-0.193,0.649,-82.825,127.197,-260.864,
-0.751,-1.05,0.862,-118.835,130.859,-278.015,
-1.38,-1.806,1.213,-140.808,116.943,-267.029,
-1.539,-2.354,1.431,-129.272,108.093,-215.332,
-1.499,-2.598,1.375,-87.341,95.398,-132.141,
-1.337,-2.484,1.038,-35.522,74.28,-35.4,
-0.94,-1.862,0.829,6.775,49.988,60.974,
-0.426,-1.068,0.643,42.603,22.461,138.611,
0.102,0.193,0.366,90.149,-15.991,176.208,
1.774,2.767,0.636,109.863,-140.442,56.946,
1.932,2.958,1.037,59.509,-128.357,-40.894,
1.728,2.751,1.394,12.634,-89.05,-137.817,
1.441,2.397,1.24,-16.968,-44.922,-209.167,
1.217,2.161,1.094,-27.588,-10.559,-259.949,
0.801,1.394,0.828,-24.719,-3.418,-311.34,
0.115,0.577,0.776,-21.057,-10.376,-364.014,
-0.647,0.036,0.858,-35.4,-22.827,-392.7,
-1.046,-0.394,0.854,-38.269,-25.94,-387.451,
-1.244,-0.823,0.863,-28.076,-27.405,-362.854,
-1.31,-1.159,0.81,-12.878,-33.813,-323.486,
-1.273,-1.39,0.68,-3.113,-42.358,-279.48,
-1.198,-1.535,0.601,-11.902,-54.138,-239.258,
-1.122,-1.61,0.636,-34.668,-66.345,-204.59,
-1.09,-1.678,0.791,-55.481,-77.698,-173.95,
-1.096,-1.671,0.948,-62.561,-88.867,-140.991,
-1.145,-1.562,1.074,-52.795,-95.764,-95.947,
-1.05,-1.501,1.142,-31.982,-97.717,-34.973,
-0.834,-1.287,1.142,-4.7,-104.248,33.386,
-0.615,-0.886,1.093,30.64,-122.192,96.375,
-0.323,-0.51,0.945,60.486,-142.761,143.921,
-0.151,-0.04,0.825,60.303,-160.4,164.795,
0.012,0.338,0.802,33.081,-169.739,161.499,
0.165,0.636,0.817,2.747,-166.504,144.348,
0.281,0.794,0.912,-18.799,-154.663,120.178,
0.416,0.89,1.023,-26.672,-143.372,100.159,
0.487,1.026,1.121,-21.362,-137.024,90.21,
0.558,1.183,1.236,-7.996,-129.517,84.045,
0.671,1.37,1.34,9.338,-127.319,76.721,
0.656,1.525,1.44,21.912,-132.69,60.73,
0.624,1.585,1.554,24.109,-123.657,30.701,
0.571,1.523,1.674,15.808,-99.304,-9.949,
0.491,1.36,1.781,9.705,-64.087,-53.772,
0.438,1.08,1.765,15.442,-21.973,-92.285,
0.335,0.746,1.645,29.968,16.235,-124.756,
0.138,0.312,1.479,45.715,40.1,-151.978,
-0.119,-0.198,1.316,58.96,50.415,-171.814,
-0.434,-0.646,1.193,61.34,56.824,-186.279,
-0.824,-1.059,1.194,52.368,58.228,-195.679,
-1.195,-1.492,1.262,44.678,60.974,-194.397,
-1.549,-1.845,1.285,40.894,66.04,-177.246,
-1.821,-2.229,1.329,40.649,70.557,-140.808,
-2.064,-2.407,1.259,47.791,68.237,-85.632,
-2.162,-2.34,1.158,54.016,65.552,-13.611,
-2.113,-2.114,1.044,59.631,62.988,65.674,
-1.895,-1.856,0.856,73.425,58.594,143.372,
-1.595,-1.356,0.519,77.087,52.979,206.97,
-1.307,-0.685,0.294,53.955,45.349,244.995,
-0.958,-0.13,0.166,28.87,38.696,261.597,
-0.588,0.242,0.163,13.367,28.442,264.893,
-0.206,0.629,0.23,1.77,12.817,266.541,
0.141,1.197,0.285,-5.31,-12.268,273.926,
0.458,1.756,0.334,-4.211,-42.114,274.475,
0.736,2.178,0.524,0.061,-73.242,255.676,
0.782,2.431,0.738,8.85,-104.248,220.764,
0.955,2.63,0.909,13.428,-119.385,177.002,
1.06,2.716,1.119,7.141,-110.718,120.972,
1.073,2.65,1.318,0.427,-94.543,57.19,
1.053,2.447,1.387,5.981,-70.496,-0.793,
1.0,2.264,1.298,10.742,-43.03,-51.941,
0.885,2.081,1.253,7.69,-18.677,-100.22,
0.667,1.843,1.226,9.277,-3.357,-142.578,
0.384,1.522,1.221,16.602,1.465,-175.72,
0.133,1.113,1.203,24.963,7.751,-199.951,
-0.134,0.792,1.156,26.672,14.954,-217.224,
-0.441,0.562,1.177,22.217,22.766,-230.164,
-0.677,0.171,1.168,25.94,30.701,-239.685,
-0.9,-0.274,1.111,28.625,35.889,-248.474,
-1.134,-0.791,1.26,17.883,41.016,-257.141,
-1.404,-1.317,1.43,12.878,46.753,-255.859,
-1.658,-1.88,1.492,25.513,52.979,-241.577,
-1.938,-2.381,1.401,43.884,60.303,-215.149,
-2.18,-2.757,1.25,53.467,65.369,-176.392,
-2.308,-2.88,1.056,50.659,68.787,-127.502,
-2.346,-2.995,0.945,38.452,69.641,-71.167,
-2.275,-2.941,0.739,29.48,70.129,-7.629,
-2.038,-2.606,0.574,17.09,70.007,61.768,
-1.761,-2.116,0.444,0.793,62.012,128.967,
-1.47,-1.596,0.365,-7.996,49.133,193.298,
-1.161,-0.974,0.316,-14.771,35.217,252.258,
-0.903,-0.257,0.259,-22.095,22.339,296.814,
-0.715,0.381,0.25,-25.452,12.817,321.96,
-0.534,0.833,0.357,-24.902,5.554,332.336,
-0.392,1.125,0.523,-17.517,-2.991,340.637,
-0.236,1.422,0.631,-1.038,-16.602,350.464,
-0.104,1.655,0.847,21.057,-32.043,352.295,
-0.022,1.575,0.937,51.819,-54.382,346.191,
0.029,1.577,0.997,65.918,-71.045,343.933,
0.286,1.966,1.192,55.054,-79.407,345.581,
0.543,2.286,1.362,54.138,-86.731,321.655,
0.732,2.233,1.495,61.829,-96.191,266.724,
0.991,2.095,1.62,51.575,-94.36,202.515,
1.31,2.232,1.764,21.484,-71.777,130.371,
1.469,2.089,1.935,-4.822,-45.532,37.781,
1.437,1.571,2.083,-24.17,-21.179,-58.472,
1.334,1.051,2.244,-51.208,8.118,-135.742,
1.197,0.615,2.388,-75.867,44.006,-187.927,
1.041,0.241,2.319,-80.017,82.092,-215.942,
0.922,-0.11,2.138,-67.627,119.934,-223.389,
0.806,-0.413,1.905,-54.016,145.569,-220.154,
0.649,-0.652,1.667,-48.706,159.79,-217.041,
0.476,-0.777,1.369,-53.04,168.884,-214.6,
0.357,-0.946,1.275,-64.148,172.546,-211.243,
0.101,-1.085,1.116,-60.12,160.095,-204.224,
-0.15,-1.216,0.897,-44.556,141.724,-184.265,
-0.469,-1.203,0.677,-33.997,127.686,-155.457,
-0.969,-1.074,0.537,-29.541,113.159,-124.878,
-1.592,-0.87,0.406,-20.081,94.788,-91.248,
-2.195,-0.561,0.266,-4.028,76.904,-60.73,
-2.739,-0.426,0.144,9.705,56.458,-49.744,
-3.152,-0.561,0.193,7.141,31.555,-54.504,
-3.289,-0.805,0.454,-10.803,11.108,-57.007,
-3.172,-1.068,0.728,-24.292,8.972,-43.64,
-2.83,-1.239,0.673,-18.127,23.621,-6.409,
-2.413,-1.072,0.405,-7.385,44.189,50.537,
-2.008,-0.568,0.123,3.418,49.927,113.22,
-1.59,-0.015,-0.106,28.259,26.733,160.217,
-1.153,0.223,-0.197,58.044,-23.499,181.763,
-0.733,0.295,-0.007,64.453,-80.75,182.495,
1.083,0.502,2.156,75.623,-212.097,208.862,
1.511,0.752,2.487,80.811,-197.998,210.205,
1.946,1.042,2.734,74.219,-163.269,193.481,
2.291,1.259,2.858,61.279,-115.417,158.325,
2.531,1.424,2.84,42.603,-59.143,110.352,
2.671,1.537,2.68,20.02,-2.136,57.556,
2.746,1.581,2.432,-6.165,52.551,3.296,
2.646,1.485,2.064,-27.588,97.046,-49.988,
2.329,1.262,1.67,-40.405,132.324,-103.516,
1.929,0.93,1.273,-50.293,164.978,-148.621,
1.479,0.521,1.005,-56.702,172.913,-182.678,
1.128,0.044,0.815,-57.678,169.25,-205.688,
0.753,-0.368,0.638,-58.35,159.241,-218.445,
0.247,-0.669,0.431,-56.519,151.489,-220.093,
-0.486,-0.855,0.136,-47.913,137.085,-206.116,
-1.235,-0.964,-0.003,-35.4,110.901,-174.744,
-2.012,-1.01,-0.022,-23.376,67.505,-128.662,
-2.713,-0.831,0.06,-12.756,16.541,-77.332,
-3.179,-0.543,0.237,-2.136,-29.907,-39.612,
-3.324,-0.575,0.462,2.136,-58.777,-24.475,
-3.273,-0.699,0.731,-12.451,-54.382,-19.043,
-2.958,-0.831,0.88,-31.616,-29.541,-6.042,
-2.383,-0.947,0.863,-29.968,-7.507,22.766,
-1.731,-0.87,0.689,-18.86,-1.648,65.613,
-1.163,-0.611,0.697,-10.498,-23.254,108.398,
-0.636,-0.406,0.878,5.798,-68.054,139.526,
-0.108,-0.257,1.236,20.264,-117.004,163.513,
0.51,-0.077,1.691,27.222,-149.78,185.242,
1.256,0.215,2.058,31.006,-149.902,205.933,
2.064,0.752,2.24,36.072,-120.972,220.642,
2.811,1.51,2.071,41.321,-72.205,219.971,
3.416,2.293,1.675,31.494,-21.973,188.354,
3.911,2.765,1.452,5.676,7.568,120.117,
3.768,2.753,1.386,-22.766,8.301,24.658,
3.062,2.397,1.733,-48.157,0.549,-76.477,
1.994,1.916,2.16,-58.228,-3.052,-164.001,
0.628,1.276,2.506,-52.429,-6.775,-228.638,
-0.57,0.559,2.768,-36.316,17.395,-261.597,
-1.568,0.031,2.758,-15.808,68.542,-267.822,
-2.48,-0.34,2.349,7.324,132.507,-257.69,
-3.13,-0.641,1.612,25.33,198.975,-240.479,
-3.431,-0.943,0.855,39.612,246.277,-213.135,
-3.427,-1.276,0.113,51.331,251.099,-175.842,
-3.147,-1.536,-0.502,53.467,226.501,-132.935,
-2.744,-1.67,-1.052,50.049,188.782,-85.083,
-2.34,-1.678,-1.365,40.894,143.188,-38.879,
-2.072,-1.56,-1.488,23.865,79.956,4.639,
-1.782,-1.401,-1.258,3.418,-7.751,52.368,
-1.505,-1.221,-0.731,-7.629,-100.708,102.417,
-1.091,-1.034,-0.063,-8.057,-177.185,151.428,
-0.635,-0.784,0.578,-7.202,-222.839,194.458,
-0.043,-0.456,1.162,-14.343,-235.352,226.807,
0.654,-0.031,1.755,-19.287,-230.835,250.122,
1.245,0.571,2.259,-1.77,-231.384,271.667,
1.831,1.294,2.739,29.419,-227.051,284.424,
2.394,1.931,3.118,54.871,-200.5,269.165,
2.843,2.346,3.293,61.646,-146.301,220.764,
3.039,2.513,3.231,43.579,-68.787,146.057,
3.008,2.554,2.996,15.259,13.794,59.082,
2.759,2.381,2.663,-11.841,82.336,-28.87,
2.323,2.043,2.344,-34.607,126.099,-111.511,
1.887,1.567,2.024,-51.453,162.415,-182.739,
1.424,1.142,1.656,-59.143,192.505,-234.863,
0.689,0.797,1.163,-49.866,197.815,-267.883,
-0.188,0.483,0.791,-32.227,184.387,-283.813,
-1.165,0.098,0.626,-18.738,155.823,-287.354,
-2.247,-0.333,0.676,-8.24,127.747,-277.649,
-3.197,-0.759,0.733,7.812,106.812,-246.521,
-3.844,-1.006,0.75,19.531,92.896,-193.42,
-4.0,-1.225,0.785,18.86,81.909,-140.747,
-3.998,-1.493,0.738,14.587,77.759,-91.492,
-3.545,-1.678,0.523,16.479,87.219,-43.091,
-2.953,-1.763,0.11,20.63,97.107,3.662,
-2.523,-1.578,-0.198,20.569,87.585,51.88,
-2.135,-1.376,-0.246,23.315,43.03,100.464,
-1.612,-1.296,-0.113,35.339,-27.161,146.851,
-1.105,-1.15,0.168,43.03,-96.069,190.613,
-0.571,-0.928,0.545,34.241,-138.916,228.455,
0.046,-0.641,1.061,14.954,-156.25,256.836,
0.795,-0.254,1.561,3.113,-156.86,284.302,
1.571,0.548,1.795,12.207,-152.649,324.707,
2.413,1.882,2.003,30.029,-142.944,357.666,
3.197,3.133,2.213,56.458,-133.789,341.98,
3.775,3.598,2.303,70.862,-119.69,266.724,
3.995,3.567,2.658,37.17,-70.984,150.391,
3.72,3.251,2.744,-13.367,6.836,20.752,
3.28,2.828,2.463,-44.861,91.614,-92.468,
2.589,2.311,1.867,-62.256,157.898,-183.228,
1.987,1.724,1.293,-77.515,196.899,-250.0,
1.302,1.077,0.881,-74.036,203.308,-295.593,
0.423,0.597,0.495,-59.875,182.495,-320.007,
-0.639,0.114,0.337,-44.739,144.348,-328.247,
-1.699,-0.399,0.471,-30.273,96.13,-319.641,
-2.902,-0.836,0.777,-12.39,43.213,-286.133,
-3.825,-1.134,1.151,7.69,1.038,-228.271,
-4.0,-1.43,1.58,19.775,-19.409,-172.241,
-4.0,-1.806,1.838,18.066,-8.484,-129.822,
-4.0,-2.203,1.729,18.311,34.546,-87.28,
-3.553,-2.442,1.139,31.311,85.144,-34.668,
-2.824,-2.352,0.346,45.898,113.098,31.494,
-2.219,-1.92,-0.131,50.171,87.402,105.774,
-1.467,-1.44,-0.189,52.795,15.32,178.101,
-0.748,-1.013,0.062,53.467,-68.665,235.352,
-0.001,-0.608,0.504,44.006,-127.747,270.569,
0.837,-0.228,1.076,21.79,-147.278,292.725,
1.7,0.388,1.368,14.526,-144.043,318.359,
2.536,1.474,1.439,29.297,-135.864,347.656,
3.389,2.849,1.367,50.781,-123.779,349.67,
4.0,3.753,1.27,61.707,-106.14,291.504,
4.0,3.842,1.318,42.664,-80.322,173.34,
3.98,3.489,1.624,-7.263,-37.354,28.32,
3.314,2.912,1.826,-33.997,9.033,-100.647,
2.434,2.28,1.391,-36.438,50.049,-195.801,
1.702,1.783,1.092,-56.702,95.825,-262.329,
0.832,1.13,0.859,-63.171,111.206,-310.852,
-0.253,0.378,0.554,-42.419,97.351,-338.623,
-1.313,-0.288,0.478,-28.87,73.425,-338.379,
-2.358,-0.775,0.74,-21.912,37.17,-309.387,
-3.455,-1.103,1.005,-3.54,-3.54,-251.648,
-4.0,-1.573,1.708,13.489,-30.884,-122.437,
-4.0,-1.73,1.849,7.08,-0.183,-72.144,
-3.518,-1.897,1.447,11.963,45.471,-22.4,
-2.769,-1.84,0.807,20.569,81.543,28.503,
-2.02,-1.631,0.259,23.987,85.876,80.688,
-1.307,-1.367,0.007,28.931,48.218,131.287,
-0.724,-1.12,0.084,33.569,-19.165,176.086,
-0.148,-0.884,0.431,32.349,-82.581,212.402,
0.495,-0.615,0.909,22.095,-121.948,238.892,
1.234,-0.208,1.414,10.01,-132.324,263.184,
1.958,0.515,1.622,16.174,-128.845,297.546,
2.727,1.679,1.669,36.377,-120.361,324.036,
3.389,2.816,1.464,49.561,-101.746,303.955,
3.928,3.341,1.355,39.307,-75.867,220.703,
3.999,3.178,1.447,-1.587,-34.79,94.788,
3.582,2.773,1.62,-45.837,5.066,-36.072,
2.921,2.216,1.547,-51.27,45.288,-139.954,
2.07,1.751,1.154,-50.049,80.688,-214.111,
1.159,1.292,0.79,-57.495,110.291,-265.93,
0.089,0.654,0.599,-57.556,112.732,-299.683,
-1.042,-0.05,0.606,-49.866,87.341,-312.439,
-2.108,-0.625,0.937,-46.448,53.284,-297.119,
-3.143,-1.054,1.364,-32.349,13.855,-251.404,
-3.866,-1.357,1.66,-9.766,-3.723,-184.387,
-4.0,-1.493,1.835,-1.587,9.949,-117.188,
-3.945,-1.63,1.809,5.005,43.274,-58.838,
-3.472,-1.781,1.39,23.315,76.538,-7.996,
-2.771,-1.813,0.745,38.391,98.877,40.894,
-2.106,-1.64,0.221,42.48,103.271,88.074,
-1.476,-1.391,-0.09,43.762,68.848,131.897,
-0.869,-1.097,-0.087,41.748,10.559,173.096,
-0.238,-0.739,0.127,34.363,-43.274,211.548,
0.539,-0.287,0.564,19.958,-83.069,242.676,
1.469,0.352,1.099,9.766,-111.877,273.865,
2.343,1.319,1.423,26.917,-138.367,309.937,
3.159,2.458,1.606,53.528,-145.081,317.2,
3.781,3.176,1.691,67.566,-125.793,260.193,
3.994,3.287,1.745,46.387,-78.369,145.813,
3.69,2.913,1.563,-4.395,-3.235,9.949,
3.071,2.45,1.506,-50.659,66.711,-110.596,
2.21,1.81,1.243,-55.542,99.67,-195.374,
1.364,1.221,0.946,-54.26,120.728,-247.803,
0.414,0.619,0.767,-59.631,126.77,-279.968,
-0.569,-0.082,0.771,-59.387,111.755,-294.678,
-1.531,-0.76,0.953,-46.936,82.52,-285.645,
-2.516,-1.192,1.246,-26.917,44.067,-245.728,
-3.296,-1.471,1.506,-7.507,13.977,-185.547,
-3.774,-1.567,1.734,-6.409,10.376,-126.282,
-3.802,-1.735,1.743,-10.376,30.457,-74.463,
-3.378,-1.818,1.481,-12.268,62.744,-26.672,
-2.723,-1.818,0.997,-6.897,83.74,20.996,
-2.042,-1.602,0.465,5.737,82.764,73.425,
-1.408,-1.241,0.248,7.019,58.96,125.305,
-0.758,-0.909,0.248,12.207,16.174,169.617,
-0.114,-0.658,0.417,18.494,-27.161,205.994,
0.652,-0.316,0.679,19.043,-56.519,236.023,
1.469,0.217,0.9,21.484,-76.111,261.414,
2.191,1.079,0.949,41.931,-100.586,284.729,
2.854,2.196,0.978,61.34,-122.07,288.452,
3.465,3.065,1.001,64.941,-124.756,244.995,
3.839,3.371,1.12,40.222,-96.13,147.339,
3.795,3.232,1.273,-8.118,-41.931,19.592,
3.182,2.681,1.108,-52.979,11.719,-103.455,
2.425,2.131,1.161,-77.942,54.382,-195.862,
1.415,1.42,1.117,-67.627,71.655,-256.409,
0.409,0.733,1.108,-51.392,79.163,-290.71,
-0.682,0.08,1.208,-39.734,71.899,-303.04,
-1.752,-0.625,1.476,-29.236,54.749,-295.532,
-2.549,-1.24,1.895,-16.418,32.41,-261.902,
-3.227,-1.63,2.199,-0.793,20.935,-204.773,
-3.536,-1.756,2.202,10.925,35.583,-138.062,
-3.54,-1.807,2.031,17.883,65.918,-76.721,
-3.16,-1.887,1.598,24.902,96.985,-24.719,
-2.621,-1.857,1.084,34.18,120.483,22.156,
-2.042,-1.72,0.415,49.683,126.221,68.909,
-1.474,-1.411,-0.019,57.251,102.295,116.638,
-0.878,-1.077,-0.199,58.533,48.95,163.025,
-0.124,-0.699,-0.157,46.509,-7.263,206.177,
0.862,-0.277,0.093,24.902,-46.57,239.807,
1.716,0.38,0.247,23.254,-77.393,268.86,
2.332,1.408,0.172,48.035,-114.258,295.837,
2.891,2.46,0.189,64.087,-147.949,296.509,
3.336,3.15,0.57,50.232,-164.673,246.155,
3.484,3.24,1.118,20.813,-148.743,145.691,
3.224,2.855,1.557,-10.803,-101.196,19.47,
2.605,2.329,1.693,-41.077,-42.725,-98.389,
1.791,1.731,1.613,-57.312,9.46,-188.232,
0.822,1.046,1.382,-56.641,46.265,-245.85,
-0.227,0.338,1.318,-45.471,64.758,-275.818,
-1.219,-0.407,1.287,-26.55,68.359,-281.738,
-2.214,-1.054,1.564,-21.423,61.096,-263.855,
-3.122,-1.653,1.833,-6.653,41.748,-218.872,
-3.65,-2.018,2.225,4.883,36.255,-160.95,
-3.752,-2.382,2.076,12.146,52.307,-100.769,
-3.342,-2.415,1.762,22.888,84.229,-35.278,
-2.689,-2.331,0.991,43.335,108.459,33.386,
-1.981,-1.923,0.296,53.345,113.525,101.746,
-1.268,-1.452,-0.209,53.65,85.022,164.734,
-0.563,-0.919,-0.41,42.908,32.227,219.482,
0.168,-0.389,-0.325,22.4,-26.245,261.047,
1.09,0.166,-0.005,5.127,-79.712,291.504,
1.982,1.001,0.285,10.193,-126.77,319.214,
2.723,2.201,0.408,30.212,-163.513,334.351,
3.479,3.323,0.508,44.373,-177.979,304.321,
3.908,3.824,0.785,38.696,-169.067,206.665,
3.812,3.66,1.164,2.38,-133.606,66.284,
3.132,3.146,1.495,-42.908,-79.834,-72.693,
2.207,2.46,1.657,-51.88,-35.828,-180.42,
1.232,1.834,1.553,-44.861,1.282,-251.587,
0.224,1.185,1.637,-51.086,32.776,-295.532,
-0.782,0.368,1.705,-43.64,50.781,-323.792,
-1.661,-0.524,1.759,-24.17,65.002,-327.148,
-2.366,-1.252,1.86,-4.517,76.355,-299.316,
-2.99,-1.822,1.785,17.456,73.792,-242.126,
-3.354,-2.081,1.613,25.818,72.266,-174.316,
-3.385,-2.106,1.529,21.423,75.745,-109.253,
-3.101,-2.204,1.311,25.208,82.153,-51.147,
-2.509,-2.121,0.898,28.87,96.619,1.709,
-1.964,-1.916,0.429,29.053,107.239,54.138,
-0.849,-1.273,-0.101,33.569,45.776,174.683,
-0.221,-0.848,-0.031,27.588,-9.888,234.558,
0.542,-0.282,0.273,12.817,-63.293,283.142,
1.394,0.386,0.555,10.071,-106.934,321.228,
2.164,1.413,0.643,18.127,-136.719,347.229,
