millis,aX,aY,aZ,gX,gY,gZ
56093,-0.138,0.283,0.799,-52.246,19.409,11.292
56102,-0.149,0.312,0.799,-38.391,12.573,10.986
56110,-0.148,0.287,0.799,-20.935,4.822,8.179
56119,-0.134,0.261,0.824,-4.700,-1.099,5.859
56128,-0.142,0.243,0.872,6.653,-8.301,4.761
56137,-0.136,0.217,0.895,14.709,-12.512,4.639
56145,-0.125,0.213,0.892,20.569,-14.648,4.944
56154,-0.126,0.225,0.879,25.146,-16.235,5.615
56163,-0.134,0.246,0.863,31.006,-17.822,5.737
56172,-0.143,0.260,0.866,39.490,-21.240,4.944
56181,-0.168,0.265,0.971,48.767,-25.879,2.930
56189,-0.137,0.166,0.923,62.134,-17.456,1.770
56198,-0.195,0.126,1.003,67.383,-2.075,2.747
56207,-0.165,0.140,1.003,60.547,11.902,5.371
56215,-0.168,0.126,1.006,52.612,20.081,5.249
56224,-0.167,0.118,0.983,45.349,20.935,5.615
56233,-0.161,0.093,0.992,38.879,21.240,6.348
56242,-0.148,0.084,1.004,32.898,20.630,5.188
56251,-0.145,0.076,1.024,24.963,18.555,4.578
57496,-0.951,-1.270,1.082,52.795,-8.057,-61.523
57505,-0.820,-1.890,1.378,67.871,-2.197,-64.697
57513,-0.653,-2.776,1.619,57.251,-5.249,-65.735
57522,-0.104,-3.288,1.691,29.846,-4.272,-24.414
57531,0.656,-4.000,1.764,6.042,-3.113,33.936
57540,0.292,-3.727,1.591,-17.029,-13.306,70.801
57549,0.061,-2.908,1.409,-22.461,-13.794,96.985
57557,-0.262,-2.041,1.370,-23.376,3.845,112.427
57566,-0.374,-1.956,1.404,-38.940,15.076,130.920
57575,-0.344,-1.475,1.192,-54.749,29.297,164.673
57583,-0.486,-1.217,1.193,-67.749,38.452,212.708
57592,-0.626,-0.696,1.232,-66.040,47.119,230.042
57601,-0.717,0.235,1.120,-70.129,44.495,219.055
57610,-0.711,0.852,0.906,-87.708,40.649,208.618
57619,-0.671,1.134,0.772,-106.201,37.964,186.646
57627,-0.639,1.232,0.578,-119.019,49.927,161.316
57636,-0.512,1.553,0.469,-118.835,71.228,150.330
57645,-0.488,1.598,0.282,-90.759,75.073,153.564
57654,-0.530,1.997,0.316,-56.824,69.336,151.917
57663,-0.457,2.100,0.175,-22.156,58.960,138.245
57671,-0.351,2.247,0.074,10.193,50.415,112.061
57680,-0.209,2.530,0.246,30.273,31.311,91.003
57689,-0.321,2.439,0.313,46.265,8.606,81.238
57697,-0.273,2.399,0.374,58.899,10.254,70.068
57706,-0.255,2.110,0.446,70.740,8.057,54.077
57715,-0.325,1.971,0.564,71.716,-3.540,36.743
57724,-0.380,1.691,0.580,69.519,-11.597,24.414
57733,-0.443,1.375,0.697,69.885,-18.127,12.268
57741,-0.753,1.930,0.370,70.923,-25.879,0.488
57750,-0.649,1.286,0.961,81.299,-37.537,-49.255
57759,-0.040,0.147,1.759,40.405,16.541,-67.017
57768,-0.511,0.372,0.377,-15.137,45.227,-11.475
57777,-0.651,1.104,0.370,-11.047,7.568,-17.761
57785,-0.280,0.666,1.362,5.554,-33.997,-46.326
57794,-0.288,0.295,0.927,-8.667,1.587,-31.921
57803,-0.264,0.311,0.868,-22.034,14.893,-22.461
57811,-0.191,0.243,0.877,-17.273,12.573,-14.404
57820,-0.227,0.218,0.967,-18.066,5.859,-11.292
57829,-0.174,0.180,0.969,-20.752,10.498,-7.874
57838,-0.146,0.174,0.984,-24.109,10.925,-7.385
57847,-0.131,0.161,0.959,-25.024,10.376,-6.409
57855,-0.155,0.264,0.968,-21.484,8.240,-4.150
57864,-0.100,0.095,0.961,-14.648,4.028,1.160
57873,-0.106,0.146,0.991,-9.766,6.165,-0.854
57882,-0.092,0.157,0.970,-7.996,5.127,-2.441
57891,-0.167,0.207,0.914,-4.883,4.211,-6.165
57899,-0.063,0.171,1.003,-4.089,-0.671,-12.634
57908,-0.070,0.201,0.936,-4.456,1.526,-9.827
57917,-0.063,0.210,0.977,-3.906,1.587,-8.240
57926,-0.084,0.222,0.962,-5.127,3.540,-4.883
57934,-0.077,0.260,0.983,-5.981,5.432,-3.601
57943,-0.118,0.238,0.938,-6.775,7.751,-4.395
57952,-0.118,0.246,0.954,-9.766,5.981,-6.592
57960,-0.110,0.261,0.942,-11.353,4.395,-8.667
57969,-0.116,0.253,0.949,-12.939,3.052,-10.559
57978,-0.118,0.237,0.951,-13.367,3.845,-10.803
57987,-0.091,0.202,0.958,-12.390,5.737,-10.132
57996,-0.120,0.251,0.947,-12.390,5.005,-6.775
58004,-0.114,0.189,0.965,-13.062,4.883,-5.432
58013,-0.101,0.225,0.962,-11.047,4.761,-3.235
58022,-0.123,0.201,0.959,-7.935,4.944,-1.465
58031,-0.122,0.192,0.949,-5.920,4.578,0.183
58040,-0.113,0.187,0.970,-3.540,3.601,1.221
58048,-0.111,0.205,0.954,-2.136,2.991,3.052
58057,-0.112,0.229,0.953,-0.488,3.052,5.127
58066,-0.109,0.279,0.934,0.977,2.869,5.554
58074,-0.103,0.269,0.939,2.441,2.747,5.249
58083,-0.086,0.206,0.957,3.845,3.296,4.211
58092,-0.107,0.179,0.963,4.761,3.479,4.456
58101,-0.100,0.180,0.963,6.653,3.052,5.371
58110,-0.105,0.203,0.968,7.568,3.113,5.920
58118,-0.106,0.219,0.969,6.714,3.113,5.554
58127,-0.110,0.223,0.972,5.310,3.174,5.249
58136,-0.101,0.221,0.967,3.052,3.540,4.395
58145,-0.098,0.222,0.961,1.465,3.418,3.784
58154,-0.098,0.228,0.963,1.160,3.601,3.235
58162,-0.106,0.240,0.962,0.000,4.028,2.686
58171,-0.107,0.241,0.959,-1.770,3.967,0.793
58180,-0.111,0.226,0.967,-2.869,4.272,-0.854
58189,-0.120,0.265,0.948,-4.822,4.333,-2.197
58198,-0.162,0.316,0.932,-4.944,3.052,-6.042
58206,-0.133,0.236,0.979,-4.089,0.549,-14.038
58215,-0.137,0.230,0.961,-8.179,0.366,-18.738
58224,-0.109,0.234,0.998,-10.986,-0.305,-23.071
58232,-0.106,0.225,1.035,-16.602,0.122,-25.940
58241,-0.019,0.162,1.067,-30.701,4.578,-24.170
58250,-0.136,0.276,1.116,-47.729,13.977,-15.381
58259,-0.078,0.263,1.063,-58.289,26.062,-16.907
58268,-0.084,0.255,1.026,-70.068,36.926,-18.616
58276,-0.045,0.323,1.114,-86.426,44.556,-17.944
58285,-0.058,0.396,1.031,-105.347,58.105,-18.188
58294,-0.080,0.198,0.197,-110.413,65.674,-22.034
58303,-0.057,0.247,0.467,-61.829,18.005,-14.465
58312,-0.057,0.327,1.029,-32.837,-34.912,-8.789
58320,-0.032,0.289,0.714,-2.319,-29.907,-5.981
58329,-0.046,0.354,0.945,1.160,-34.973,0.244
58338,-0.074,0.379,0.995,14.343,-27.893,2.563
58347,-0.031,0.332,0.933,37.720,-10.071,1.038
58355,-0.047,0.261,0.922,41.992,-7.385,4.028
58364,-0.037,0.263,0.925,46.875,-5.127,12.329
58373,-0.087,0.253,0.884,53.162,-0.671,20.081
58381,-0.121,0.304,0.900,63.354,-0.061,21.667
58390,-0.101,0.311,0.935,72.449,-2.991,17.517
58399,-0.135,0.284,0.948,74.707,-4.761,12.817
58408,-0.068,0.293,0.972,70.984,-2.869,10.376
58417,-0.055,0.250,0.953,66.956,-3.418,11.475
58425,-0.077,0.233,0.987,66.956,-1.221,17.151
58434,-0.092,0.235,1.000,64.209,-1.404,18.555
58443,-0.116,0.224,1.007,57.251,-1.404,18.127
58452,-0.136,0.247,1.010,48.523,-0.183,16.846
58461,-0.098,0.202,0.991,39.124,-0.305,11.108
58469,-0.096,0.213,0.984,32.410,0.061,8.789
58478,-0.095,0.194,0.970,29.480,0.305,7.690
58487,-0.097,0.200,0.963,27.649,0.305,7.629
58495,-0.093,0.185,0.977,28.198,0.366,7.080
58504,-0.096,0.169,0.983,27.039,1.526,7.080
58513,-0.102,0.168,0.994,24.841,1.770,6.470
58522,-0.104,0.169,0.983,21.912,1.709,5.676
58531,-0.114,0.162,0.977,19.226,2.502,4.944
59548,-0.435,1.493,0.822,-5.737,2.930,23.560
59557,-0.351,1.583,0.812,-6.531,3.113,10.925
59566,-0.384,1.844,0.817,-6.287,2.991,-1.770
59574,-0.233,2.160,0.779,-3.723,0.427,-16.968
59583,-0.299,2.125,0.735,1.221,-5.920,-44.983
59591,-0.155,2.285,0.803,7.690,-7.019,-62.012
59600,-0.088,2.083,0.713,13.184,-4.456,-75.134
59609,-0.131,2.121,0.780,14.648,-0.977,-90.759
59618,-0.165,2.030,0.749,16.968,-4.211,-108.521
59627,-0.188,1.943,0.787,12.268,-5.432,-128.540
59636,-0.319,1.876,0.849,10.376,-0.854,-145.325
59644,-0.319,1.460,0.726,15.930,1.526,-159.973
59653,-0.424,1.421,0.822,15.015,-2.869,-179.382
59662,-0.419,1.000,1.028,27.039,-2.625,-198.914
59671,-0.277,0.743,0.767,21.423,-8.728,-209.290
59680,-0.371,0.576,0.917,6.531,-10.681,-211.243
59688,-0.380,0.214,0.984,5.615,-13.916,-208.862
59697,-0.448,-0.619,1.043,8.179,-8.423,-203.857
59706,-0.570,-1.124,1.032,4.761,1.648,-193.420
59715,-0.851,-1.104,1.282,2.197,7.019,-174.133
59723,-0.708,-1.411,0.914,-3.845,8.118,-166.260
59732,-0.765,-2.031,1.179,6.958,18.799,-166.931
59741,-0.632,-2.392,1.246,5.005,7.385,-168.457
59750,-0.589,-2.510,1.344,6.042,7.324,-148.315
59758,-0.483,-2.731,1.112,11.536,11.292,-129.333
59767,-0.505,-2.758,1.135,5.554,10.132,-101.563
59776,-0.448,-2.826,1.271,3.784,7.874,-71.106
59785,-0.391,-2.505,1.307,4.883,3.296,-34.668
59794,-0.377,-2.060,1.351,1.587,-5.493,3.723
59802,-0.376,-1.444,1.158,10.620,-7.324,44.800
59811,-0.251,-0.838,1.145,17.700,-2.563,77.148
59819,-0.197,-0.514,1.083,28.564,-4.761,99.426
59828,-0.191,-0.251,1.061,39.551,-2.136,113.892
59837,-0.248,0.074,0.972,49.683,7.019,116.211
59846,-0.145,0.111,0.949,51.880,17.273,98.755
59855,-0.168,0.102,0.920,36.926,13.123,68.665
59863,-0.280,0.206,0.922,18.433,5.981,53.650
59872,-0.410,0.366,0.946,10.437,5.432,42.419
59881,-0.257,0.267,0.961,7.507,5.737,25.513
59890,-0.205,0.213,0.955,1.770,1.160,11.597
59899,-0.134,0.135,0.983,-0.732,1.648,9.155
59907,-0.064,0.079,0.968,-0.061,4.211,5.310
59916,-0.062,0.044,0.987,-2.075,4.639,5.127
59925,-0.057,0.034,0.990,-2.808,5.432,4.578
59934,-0.065,0.035,0.993,-2.197,5.310,6.042
59943,-0.068,0.022,0.997,-1.526,3.662,5.249
59951,-0.063,0.002,1.001,-0.427,1.709,3.540
59960,-0.050,0.014,1.000,1.343,0.244,3.540
59969,-0.045,0.039,0.994,3.479,0.732,5.249
59977,-0.042,0.062,0.986,4.639,1.465,6.958
59986,-0.038,0.076,0.981,3.967,1.404,7.141
59995,-0.043,0.065,0.988,3.540,1.465,5.859
60004,-0.049,0.056,0.985,2.136,0.183,4.395
60013,-0.037,0.042,0.986,1.160,-0.793,3.357
60021,-0.046,0.054,0.992,0.122,-2.563,2.747
60030,-0.039,0.045,0.976,-0.244,-4.150,1.648
60039,-0.037,0.051,0.988,-0.488,-3.479,1.648
60048,-0.042,0.075,0.984,-1.465,-2.930,3.845
60057,-0.052,0.099,0.971,-1.099,-1.343,4.517
60065,-0.047,0.076,0.978,-0.793,-0.183,2.197
60074,-0.045,0.047,0.987,-0.610,1.221,0.000
60083,-0.041,0.031,0.985,-0.427,2.380,-0.671
60091,-0.053,0.026,0.992,-0.916,2.014,-0.183
60100,-0.063,0.072,0.995,-1.892,0.793,0.488
60109,-0.050,-0.018,0.995,-3.723,-1.404,-0.366
60118,-0.056,0.050,0.988,-0.793,0.916,0.427
60127,-0.056,0.062,0.980,0.427,1.709,1.526
60135,-0.064,0.073,0.983,-1.465,0.549,0.671
60144,-0.066,0.066,0.978,-2.930,-0.549,-0.854
60153,-0.058,0.033,0.986,-2.991,-0.122,-1.221
60162,-0.056,0.030,0.990,-1.709,1.221,-0.488
60170,-0.055,0.043,0.983,-0.671,2.502,0.427
60179,-0.056,0.049,0.987,-0.610,2.869,0.854
60188,-0.056,0.047,0.984,-0.610,3.357,0.977
60197,-0.057,0.036,0.990,-0.427,3.967,1.221
60206,-0.059,0.036,0.990,0.488,4.456,1.648
60214,-0.059,0.043,0.988,1.221,4.761,2.197
60223,-0.057,0.043,0.989,1.648,4.578,2.502
60232,-0.058,0.047,0.989,1.404,3.906,2.686
60240,-0.057,0.050,0.987,0.793,3.113,2.686
60249,-0.057,0.052,0.986,0.244,1.953,2.930
60258,-0.056,0.055,0.985,-0.366,1.099,3.418
60267,-0.049,0.059,0.981,-0.427,1.099,3.601
60276,-0.052,0.055,0.983,-0.549,1.526,4.150
60284,-0.053,0.055,0.984,-0.854,1.648,4.700
60293,-0.053,0.060,0.980,-1.648,1.282,5.432
60302,-0.055,0.060,0.988,-2.136,1.770,6.531
60311,-0.074,0.046,0.988,-1.831,2.380,7.385
60320,-0.065,0.046,0.990,-1.038,3.052,6.714
60328,-0.069,0.050,0.986,-0.854,3.113,5.981
60337,-0.065,0.052,0.986,-0.305,3.296,5.798
60346,-0.062,0.052,0.984,0.122,3.845,5.371
60355,-0.061,0.053,0.984,0.305,4.517,5.005
60364,-0.058,0.051,0.984,-0.061,5.066,4.822
60372,-0.058,0.051,0.987,-0.366,5.188,4.761
60381,-0.055,0.051,0.984,-0.549,4.578,4.883
60390,-0.054,0.052,0.985,-0.916,3.967,4.578
60398,-0.054,0.048,0.984,-1.099,3.479,4.089
60407,-0.045,0.039,0.972,-1.526,3.296,3.174
60416,-0.059,0.062,0.997,-2.380,3.906,1.953
60425,-0.056,0.052,0.985,-2.014,4.028,2.075
60433,-0.055,0.044,0.977,-1.343,4.456,2.258
60442,-0.060,0.061,0.989,-1.465,4.944,2.014
60451,-0.055,0.057,0.985,-1.343,4.700,1.282
60460,-0.049,0.050,0.983,-1.160,4.456,0.610
60469,-0.046,0.043,0.981,-1.709,4.578,-0.061
60478,-0.045,0.048,0.983,-2.441,4.761,-0.366
60486,-0.041,0.046,0.979,-3.296,4.578,-0.977
60495,-0.079,0.051,0.953,-5.249,4.028,-1.648
60503,-0.062,-0.014,0.877,-13.916,2.197,2.563
60512,-0.048,0.129,1.081,-32.593,4.028,5.493
60521,-0.051,0.172,1.114,-24.109,4.883,3.906
60530,-0.052,0.054,0.948,0.244,1.160,4.517
60539,-0.052,0.061,0.960,0.977,0.793,3.601
60548,-0.055,0.090,1.006,-5.249,1.648,2.686
60556,-0.036,0.054,0.981,-1.831,1.343,2.380
60565,-0.058,0.067,0.972,-1.709,0.916,0.366
60574,-0.050,0.075,0.999,-3.113,1.099,-0.305
60583,-0.066,0.076,0.975,-1.831,0.916,-0.488
61503,-0.193,-1.392,1.188,-0.244,-1.587,-25.208
61512,-0.382,-1.560,1.176,-2.075,-4.822,-10.315
61521,-0.398,-1.505,1.224,0.061,-0.732,3.784
61530,-0.488,-1.809,1.204,3.418,-0.549,19.775
61538,-0.485,-1.880,1.239,-0.427,6.531,43.579
61547,-0.455,-1.768,1.202,-5.371,11.108,68.909
61556,-0.413,-1.516,1.234,-4.944,10.315,93.689
61565,-0.460,-2.054,1.290,-0.183,8.118,116.028
61574,-0.246,-1.055,1.146,-10.803,14.954,131.470
61582,-0.557,-1.236,1.175,-0.122,15.930,161.499
61591,-0.473,-1.846,1.319,-4.944,18.311,158.691
61600,-0.495,-1.068,1.028,-46.326,18.860,192.932
61609,-0.724,-0.631,0.910,-37.109,15.625,224.792
61617,-0.597,-0.349,1.083,-10.986,29.114,219.604
61626,-0.613,0.159,1.024,-6.470,29.785,224.487
61635,-0.625,0.439,1.002,-18.127,31.006,227.966
61644,-0.620,0.876,0.865,-42.114,28.992,220.642
61653,-0.493,1.160,0.881,-64.453,31.311,214.966
61661,-0.501,1.326,0.753,-68.542,43.945,199.951
61670,-0.582,1.472,0.697,-65.186,56.213,175.903
61679,-0.482,1.628,0.601,-51.025,58.533,155.273
61687,-0.386,1.679,0.601,-39.063,51.941,135.681
61696,-0.384,1.702,0.549,-28.870,50.110,116.760
61705,-0.300,1.769,0.499,-20.020,42.725,105.896
61714,-0.200,1.890,0.633,-14.343,37.170,100.708
61723,-0.216,1.839,0.613,-5.737,36.194,89.844
61731,-0.225,1.897,0.586,-7.019,35.400,77.576
61740,-0.240,1.886,0.612,-7.507,33.569,62.317
61749,-0.218,1.806,0.589,-5.554,26.733,44.128
61758,-0.183,1.617,0.588,-1.587,14.160,25.330
61767,-0.187,1.471,0.636,5.310,5.554,10.925
61775,-0.183,1.345,0.680,13.733,0.549,1.343
61784,-0.175,1.204,0.684,22.034,-3.601,-6.165
61793,-0.208,1.022,0.691,30.151,-8.728,-12.512
61801,-0.231,0.799,0.718,39.795,-14.465,-18.677
61810,-0.230,0.561,0.751,49.866,-22.034,-23.010
61819,-0.167,0.415,0.820,58.716,-28.015,-27.283
61828,-0.019,-0.323,1.810,69.824,-23.926,-31.189
61837,-0.214,0.350,0.963,20.203,-0.793,-13.733
61845,-0.558,0.444,1.026,-20.325,3.845,-17.456
61854,-0.084,0.055,0.908,-24.292,-3.357,-49.316
61863,-0.008,-0.331,1.027,-7.202,-6.165,-51.208
61872,-0.100,-0.090,1.023,-4.578,0.610,-21.423
61881,-0.115,0.063,0.985,-3.418,0.549,-9.644
61889,-0.066,0.032,0.991,-0.854,-0.854,-10.376
61898,-0.064,0.086,0.974,0.488,-0.366,-9.949
61907,-0.051,0.133,0.966,2.136,0.244,-7.996
61916,-0.019,0.156,0.976,2.808,1.221,-4.761
61924,-0.016,0.165,0.972,2.380,2.502,-1.709
61933,-0.038,0.167,0.971,2.075,2.869,1.038
61942,-0.051,0.166,0.974,1.648,2.808,3.296
61950,-0.049,0.171,0.970,1.282,2.625,4.883
61959,-0.062,0.170,0.977,0.244,3.479,4.456
61968,-0.065,0.168,0.974,-1.587,4.272,3.418
61977,-0.071,0.155,0.974,-2.380,4.456,2.808
61986,-0.069,0.162,0.971,-2.319,4.272,2.136
61994,-0.071,0.173,0.978,-1.587,3.967,1.160
62003,-0.073,0.153,0.981,-1.709,3.845,0.305
62012,-0.077,0.172,0.970,-4.395,4.822,0.366
62021,-0.102,0.232,0.944,-4.517,4.150,-0.854
62029,-0.067,0.167,0.970,-1.831,1.404,-5.554
62038,-0.051,0.163,0.971,-1.526,0.427,-8.118
62047,-0.066,0.186,0.957,-0.854,0.305,-6.470
62056,-0.052,0.175,0.970,-0.122,0.183,-6.348
62065,-0.057,0.189,0.968,-0.610,0.610,-5.920
62073,-0.053,0.162,0.974,-0.427,0.793,-6.531
62082,-0.059,0.141,0.973,-0.427,0.977,-6.470
62091,-0.058,0.125,0.979,-0.610,1.770,-4.456
62100,-0.061,0.146,0.976,-0.793,2.319,-1.953
62109,-0.064,0.154,0.971,-0.977,3.113,-0.305
62117,-0.063,0.174,0.966,-1.038,3.601,0.610
62126,-0.064,0.183,0.968,-0.610,3.296,0.061
62135,-0.063,0.166,0.972,-0.305,2.808,-0.977
62143,-0.066,0.155,0.977,-0.366,2.930,-1.282
62152,-0.067,0.176,0.973,-0.366,2.930,-0.427
62161,-0.066,0.177,0.966,-0.671,2.930,-0.427
62170,-0.064,0.178,0.972,-0.610,2.502,-0.854
62179,-0.063,0.162,0.975,-0.488,2.258,-1.465
62188,-0.066,0.150,0.971,0.000,2.319,-1.160
62196,-0.068,0.148,0.976,1.526,1.770,0.427
62205,-0.067,0.151,0.979,1.648,1.648,1.648
62214,-0.066,0.170,0.972,0.610,2.197,2.380
62223,-0.063,0.178,0.965,0.488,2.014,2.747
62231,-0.063,0.174,0.970,1.526,1.648,2.563
62240,-0.061,0.159,0.975,2.014,1.343,2.380
62249,-0.064,0.159,0.973,1.526,1.587,2.930
62257,-0.065,0.163,0.971,1.343,1.892,3.357
62266,-0.066,0.171,0.973,1.282,2.136,3.418
62275,-0.064,0.175,0.971,1.099,1.892,3.601
62284,-0.070,0.194,0.966,1.282,1.526,3.601
62293,-0.061,0.145,0.982,2.258,0.977,2.380
62301,-0.066,0.145,0.975,1.953,1.221,2.014
62310,-0.068,0.156,0.973,1.099,2.075,2.991
62319,-0.067,0.164,0.972,1.221,2.441,3.113
62328,-0.070,0.170,0.973,1.404,2.380,2.991
62336,-0.063,0.169,0.972,1.465,1.831,3.174
62345,-0.069,0.176,0.959,1.831,1.526,3.540
62354,-0.061,0.161,0.972,2.808,1.282,3.540
62363,-0.065,0.160,0.974,2.625,1.404,3.418
62371,-0.068,0.164,0.973,2.075,2.075,3.662
62380,-0.068,0.165,0.972,1.709,2.197,3.479
62389,-0.066,0.167,0.974,1.709,2.502,3.235
62398,-0.066,0.165,0.974,1.404,2.625,3.296
62407,-0.066,0.164,0.973,1.038,2.686,3.357
62416,-0.067,0.164,0.972,0.977,2.808,3.357
62424,-0.068,0.164,0.972,1.038,2.930,3.296
62433,-0.069,0.157,0.974,0.916,2.808,3.296
62441,-0.068,0.157,0.974,1.160,2.686,3.723
62450,-0.067,0.167,0.972,1.526,2.563,4.272
62459,-0.063,0.169,0.972,1.526,2.625,3.967
62468,-0.064,0.164,0.974,1.221,2.502,3.662
62477,-0.064,0.163,0.972,0.977,2.319,3.784
62485,-0.066,0.162,0.971,0.916,2.258,3.784
62494,-0.067,0.160,0.973,1.282,2.380,3.784
62503,-0.064,0.160,0.974,1.160,2.441,3.662
62512,-0.065,0.158,0.972,1.038,2.747,3.784
62521,-0.066,0.161,0.974,1.404,2.869,3.906
62530,-0.069,0.165,0.976,1.160,2.808,4.089
62538,-0.068,0.162,0.976,0.916,2.808,3.967
63634,-0.097,1.830,0.756,17.456,-24.597,-168.396
63643,-0.184,1.553,0.737,14.038,-31.067,-201.721
63652,-0.396,1.018,0.874,9.583,-27.100,-235.779
63660,-0.522,0.219,0.903,8.728,-22.034,-260.071
63669,-0.755,-0.640,1.084,5.005,-24.963,-261.902
63678,-0.696,-1.903,1.393,8.057,-17.273,-230.896
63687,-0.901,-2.081,0.981,-13.611,-14.221,-159.363
63696,-1.264,-3.527,1.516,-2.991,-6.714,-105.652
63704,-0.993,-4.000,2.174,-19.287,5.432,-123.230
63713,-2.065,-3.543,1.608,-51.819,16.235,-114.929
63722,-0.175,-1.377,0.965,-12.146,-18.494,-123.474
63730,-0.225,-3.071,0.819,24.414,-31.128,-63.293
63739,-0.273,-2.312,1.377,5.371,17.090,-36.682
63748,-0.595,-1.349,1.279,7.446,3.540,4.272
63757,-0.113,-0.644,1.167,7.019,0.061,17.822
63766,0.021,-0.257,1.068,9.949,-2.930,43.274
63775,-0.444,0.031,0.990,20.996,-4.700,82.642
63783,-0.039,0.027,1.000,26.611,-6.470,65.247
63792,0.040,-0.046,1.002,17.761,-1.343,61.523
63801,-0.240,0.483,0.914,8.057,7.080,76.477
63810,-0.262,0.459,0.884,7.263,5.859,64.026
63819,-0.045,0.202,0.978,5.615,7.446,38.696
63827,-0.196,0.322,0.941,2.136,10.376,43.518
63836,-0.409,0.376,0.932,0.916,9.766,43.701
63845,-0.260,0.161,0.979,2.991,7.812,20.813
63853,-0.192,0.118,0.966,-1.343,7.141,11.414
63862,-0.276,0.164,0.960,-2.136,8.911,20.935
63871,-0.187,0.175,0.964,1.221,8.362,18.799
63880,-0.085,0.148,0.980,5.371,5.371,9.338
63889,-0.092,0.104,0.980,7.324,3.967,6.470
63897,-0.117,0.119,0.983,8.118,4.150,9.338
63906,-0.114,0.131,0.980,8.118,2.991,13.367
63915,-0.093,0.130,0.977,7.690,1.648,17.395
63924,-0.080,0.131,0.977,6.775,1.648,19.043
63932,-0.075,0.128,0.977,6.104,2.014,19.104
63941,-0.067,0.116,0.979,4.761,2.747,18.616
63950,-0.077,0.108,0.976,4.456,2.747,18.799
63959,-0.068,0.104,0.978,5.737,2.930,18.311
63967,-0.040,0.111,0.985,7.507,2.991,17.456
63976,-0.066,0.101,0.980,10.315,1.221,16.968
63985,-0.050,0.102,0.986,12.695,0.610,16.602
63994,-0.063,0.110,0.974,14.709,0.488,16.357
64003,-0.056,0.128,0.976,15.747,1.099,16.113
64011,-0.071,0.109,0.981,15.808,1.404,15.076
64020,-0.078,0.109,0.984,13.855,2.014,14.160
64029,-0.073,0.130,0.974,11.230,2.686,13.916
64038,-0.075,0.131,0.979,9.338,3.235,13.550
64047,-0.081,0.129,0.975,7.019,3.357,12.695
64055,-0.083,0.126,0.979,5.371,3.967,11.658
64064,-0.084,0.119,0.980,4.028,4.395,11.047
64072,-0.087,0.114,0.977,3.601,4.700,10.193
64081,-0.091,0.108,0.975,4.028,4.883,8.911
64090,-0.088,0.095,0.987,4.944,5.432,8.057
64099,-0.077,0.103,0.983,5.249,4.761,6.836
64108,-0.078,0.101,0.980,4.395,3.967,6.348
64116,-0.071,0.098,0.984,3.723,3.845,6.348
64125,-0.061,0.107,0.980,3.052,3.723,6.287
64134,-0.058,0.110,0.984,2.441,3.418,6.042
64143,-0.053,0.108,0.982,1.953,3.174,6.042
64152,-0.050,0.108,0.985,1.465,2.930,5.493
64161,-0.050,0.109,0.983,1.526,2.563,4.517
64169,-0.056,0.103,0.982,1.831,2.380,3.967
64178,-0.060,0.098,0.985,1.892,2.319,3.357
64187,-0.067,0.099,0.982,1.343,1.770,2.991
64195,-0.073,0.099,0.982,1.221,1.709,2.747
64204,-0.074,0.098,0.980,1.404,1.892,2.625
64213,-0.077,0.099,0.981,1.404,2.075,2.869
64222,-0.075,0.101,0.981,1.099,2.258,3.235
64230,-0.074,0.099,0.980,0.793,2.625,3.662
64239,-0.075,0.098,0.981,0.549,2.686,4.211
64248,-0.075,0.097,0.981,0.366,2.991,4.211
64257,-0.075,0.099,0.980,0.183,3.113,4.456
64266,-0.076,0.097,0.978,-0.183,3.540,4.822
64275,-0.062,0.089,0.988,-0.427,4.700,5.676
64283,-0.068,0.094,0.983,-1.099,5.249,6.104
64292,-0.070,0.094,0.984,-0.854,3.601,5.066
64301,-0.070,0.096,0.983,-0.549,3.479,4.517
64309,-0.072,0.097,0.983,-0.122,3.296,4.150
64318,-0.071,0.097,0.981,0.244,2.930,3.845
64327,-0.072,0.098,0.983,0.183,2.319,3.601
64336,-0.073,0.098,0.984,0.122,2.136,3.540
64344,-0.075,0.099,0.981,0.000,1.953,3.540
64353,-0.074,0.098,0.980,0.244,2.014,3.784
64362,-0.076,0.098,0.980,0.244,2.258,3.662
64371,-0.075,0.098,0.981,0.122,2.502,3.906
64380,-0.073,0.099,0.983,-0.305,2.502,4.211
64389,-0.072,0.098,0.982,-0.732,2.380,4.456
64397,-0.072,0.099,0.980,-1.038,2.197,4.822
64406,-0.073,0.099,0.981,-0.671,2.563,4.578
64415,-0.071,0.098,0.982,-0.427,2.563,4.456
64423,-0.071,0.099,0.982,-0.671,2.441,4.395
64432,-0.073,0.097,0.982,-0.366,2.258,4.150
64441,-0.074,0.097,0.982,-0.244,2.380,3.723
64450,-0.074,0.097,0.981,0.122,2.502,3.235
64458,-0.073,0.098,0.982,0.305,2.441,2.930
64467,-0.071,0.099,0.982,0.305,2.563,2.869
64476,-0.073,0.100,0.982,0.061,2.197,2.869
64485,-0.073,0.101,0.981,-0.183,2.014,2.808
64494,-0.074,0.101,0.979,0.122,2.258,2.930
64502,-0.072,0.100,0.979,0.488,2.563,3.113
64511,-0.076,0.099,0.981,0.610,2.869,3.479
64520,-0.079,0.100,0.981,0.427,2.930,3.906
64529,-0.077,0.100,0.981,0.244,3.174,4.211
64538,-0.076,0.100,0.983,0.000,3.113,4.517
