aX,aY,aZ,gX,gY,gZ,millis
-0.131,-0.27,-0.373,-3.418,6.714,0.549,29676.0
-0.084,-0.249,-0.401,-7.812,5.188,9.216,29684.0
-0.09,-0.207,-0.354,-15.381,-4.089,16.357,29693.0
-0.07,-0.168,-0.303,-17.395,-8.179,20.874,29702.0
-0.04,-0.137,-0.25,-13.672,-12.085,26.733,29711.0
-0.016,-0.109,-0.224,-5.981,-18.433,33.508,29720.0
-0.002,-0.083,-0.225,2.93,-22.827,40.1,29729.0
0.014,-0.066,-0.247,10.254,-24.109,45.227,29737.0
0.056,-0.097,-0.286,15.503,-23.071,49.927,29746.0
0.095,-0.107,-0.374,18.738,-20.081,56.274,29755.0
0.137,-0.061,-0.458,19.775,-17.578,63.354,29764.0
0.181,0.014,-0.507,19.104,-23.071,70.862,29772.0
0.186,0.101,-0.498,18.616,-37.415,75.317,29781.0
0.196,0.151,-0.404,20.508,-55.603,76.172,29790.0
0.18,0.18,-0.307,24.597,-77.026,75.684,29798.0
0.16,0.18,-0.2,31.677,-95.825,74.097,29807.0
0.187,0.101,-0.101,41.626,-108.276,73.181,29816.0
0.251,-0.03,-0.055,52.429,-114.319,73.364,29825.0
0.337,-0.129,-0.071,59.937,-116.211,76.538,29834.0
0.393,-0.119,-0.102,60.547,-116.821,82.581,29843.0
0.461,-0.025,-0.031,55.176,-121.948,91.248,29851.0
0.527,0.164,0.103,48.828,-135.803,105.103,29860.0
0.57,0.451,0.302,51.086,-161.987,118.286,29869.0
0.632,0.734,0.522,71.533,-192.2,122.192,29878.0
0.692,0.861,0.682,105.957,-220.459,108.826,29887.0
0.708,0.685,0.768,144.409,-242.676,75.439,29895.0
0.625,0.295,0.75,170.532,-252.808,32.898,29904.0
0.525,-0.169,0.679,167.297,-245.056,-2.991,29913.0
0.472,-0.501,0.739,130.554,-223.755,-27.954,29922.0
0.38,-0.626,0.878,73.364,-197.327,-35.461,29930.0
0.351,-0.543,1.027,22.461,-166.87,-24.719,29939.0
0.398,-0.35,1.088,-2.38,-143.555,-1.892,29948.0
0.495,-0.15,1.076,-0.549,-140.076,22.705,29956.0
0.543,0.004,1.073,20.935,-156.067,40.588,29965.0
0.559,0.033,1.016,50.232,-181.885,49.133,29974.0
0.589,-0.033,0.986,72.998,-207.52,43.213,29983.0
0.487,-0.182,1.005,78.796,-229.309,21.301,29991.0
0.347,-0.357,1.166,65.674,-241.211,-3.296,30000.0
0.209,-0.45,1.465,36.133,-244.385,-14.954,30009.0
0.104,-0.44,1.824,3.418,-240.601,-8.606,30018.0
0.093,-0.336,2.139,-17.334,-223.816,11.902,30027.0
0.165,-0.177,2.27,-21.301,-196.655,38.33,30035.0
0.278,-0.031,2.262,-11.841,-167.175,60.364,30044.0
0.38,0.036,2.203,1.038,-146.912,71.533,30053.0
0.424,0.051,2.18,9.644,-140.198,75.134,30061.0
0.444,0.061,2.263,11.169,-137.451,76.477,30070.0
0.464,0.159,2.353,6.287,-136.475,79.407,30079.0
0.458,0.324,2.543,-0.977,-143.494,84.839,30088.0
0.461,0.475,2.712,-1.404,-141.907,90.088,30097.0
0.484,0.571,2.862,3.296,-126.221,90.82,30106.0
0.511,0.605,2.908,6.714,-94.727,85.205,30115.0
0.521,0.618,2.869,2.136,-53.223,73.608,30123.0
0.525,0.621,2.754,-8.85,-12.329,58.167,30132.0
0.524,0.623,2.636,-22.4,21.118,41.748,30141.0
0.516,0.61,2.532,-35.645,45.227,26.001,30150.0
0.495,0.586,2.455,-44.861,63.354,12.573,30158.0
0.463,0.56,2.379,-49.866,80.872,2.136,30167.0
0.432,0.531,2.289,-51.025,98.755,-3.967,30176.0
0.418,0.5,2.184,-48.645,116.333,-7.568,30185.0
0.407,0.492,2.064,-45.837,129.944,-10.498,30193.0
0.409,0.481,1.969,-43.335,140.198,-13.123,30202.0
0.416,0.474,1.902,-43.152,146.667,-15.747,30211.0
0.425,0.455,1.866,-45.776,151.794,-19.531,30220.0
0.424,0.446,1.842,-49.622,157.41,-25.024,30229.0
0.425,0.432,1.813,-54.443,164.062,-32.043,30237.0
0.396,0.424,1.747,-62.805,168.457,-46.265,32622.0
0.381,0.388,1.686,-62.5,173.34,-53.101,32631.0
0.358,0.356,1.632,-60.852,179.321,-59.692,32640.0
0.355,0.324,1.564,-59.143,183.105,-63.782,32649.0
0.353,0.303,1.487,-55.847,183.838,-68.359,32658.0
0.349,0.258,1.399,-51.331,182.251,-73.059,32666.0
0.357,0.184,1.319,-47.18,181.274,-77.332,32675.0
0.369,0.107,1.229,-46.631,181.885,-80.933,32683.0
0.365,0.059,1.164,-51.392,183.228,-85.083,32692.0
0.335,0.054,1.108,-59.631,184.998,-88.257,32701.0
0.31,0.058,1.052,-66.04,188.66,-91.064,32710.0
0.282,0.038,0.986,-67.505,191.589,-95.337,32719.0
0.24,-0.002,0.904,-67.017,192.749,-99.487,32727.0
0.237,-0.036,0.824,-68.359,193.787,-101.257,32736.0
0.234,-0.042,0.771,-71.655,194.946,-101.013,32745.0
0.238,-0.024,0.71,-73.73,194.458,-98.633,32754.0
0.255,-0.002,0.642,-70.374,193.542,-95.398,32763.0
0.266,0.011,0.56,-61.951,190.43,-92.346,32772.0
0.237,0.007,0.463,-49.438,184.509,-91.125,32780.0
0.191,-0.001,0.354,-37.598,177.734,-90.393,32789.0
0.159,-0.037,0.246,-28.687,171.265,-88.928,32798.0
0.126,-0.06,0.159,-24.048,164.551,-87.463,32806.0
0.087,-0.072,0.087,-23.56,156.982,-85.876,32815.0
0.043,-0.072,0.006,-25.574,148.621,-84.778,32824.0
0.014,-0.072,-0.051,-29.358,144.043,-84.595,32833.0
0.002,-0.095,-0.087,-32.41,136.353,-83.557,32842.0
-0.011,-0.124,-0.067,-33.569,122.803,-84.045,32850.0
0.017,-0.144,-0.017,-32.654,115.479,-82.275,32859.0
-0.076,-0.168,-0.129,-28.687,97.839,-77.637,32868.0
-0.152,-0.148,-0.166,-19.897,84.717,-75.928,32876.0
-0.133,-0.206,-0.143,-7.751,87.708,-64.88,32885.0
-0.097,-0.222,-0.18,1.648,90.515,-52.124,32894.0
-0.049,-0.202,-0.253,5.737,87.769,-39.673,32903.0
-0.085,-0.165,-0.408,7.019,77.271,-29.846,32912.0
-0.047,-0.158,-0.481,7.385,71.472,-25.146,32921.0
-0.017,-0.168,-0.56,4.944,64.758,-20.447,32929.0
-0.037,-0.188,-0.624,0.0,47.729,-16.724,32938.0
-0.058,-0.218,-0.649,-5.249,31.982,-13.123,32946.0
-0.05,-0.235,-0.636,-9.888,23.254,-7.568,32955.0
-0.027,-0.234,-0.601,-13.55,15.625,-1.038,32964.0
-0.009,-0.212,-0.588,-14.526,6.592,7.385,32973.0
0.025,-0.213,-0.597,-10.559,-0.854,15.442,32982.0
0.051,-0.208,-0.624,-4.15,-6.958,22.583,32990.0
0.054,-0.206,-0.664,2.563,-13.977,30.518,32999.0
0.028,-0.197,-0.731,8.728,-22.034,38.94,33008.0
0.006,-0.173,-0.762,11.597,-31.189,45.654,33017.0
-0.021,-0.122,-0.746,10.498,-47.058,52.124,33026.0
-0.031,-0.088,-0.681,8.972,-65.857,58.716,33035.0
-0.037,-0.069,-0.584,8.85,-83.923,65.063,33043.0
-0.025,-0.073,-0.504,11.719,-98.938,71.045,33052.0
-0.008,-0.043,-0.459,17.578,-107.91,76.538,33061.0
-0.041,0.004,-0.439,25.818,-114.319,78.918,33069.0
-0.116,0.045,-0.389,35.4,-126.221,79.59,33078.0
-0.185,0.02,-0.293,45.044,-148.376,81.238,33087.0
-0.157,-0.092,-0.242,53.406,-171.021,86.975,33096.0
-0.055,-0.145,-0.244,52.856,-180.359,99.06,33105.0
0.112,-0.152,-0.246,42.664,-181.03,112.122,33114.0
0.247,-0.088,-0.232,28.564,-180.725,121.826,33122.0
0.261,0.064,-0.121,18.433,-185.791,127.136,33131.0
0.211,0.213,0.073,18.372,-204.834,128.113,33139.0
0.057,0.406,0.341,28.442,-237.0,125.549,33148.0
0.009,0.45,0.644,48.157,-272.034,120.605,33157.0
0.115,0.307,0.933,70.007,-296.265,111.023,33166.0
0.192,0.15,1.096,82.031,-299.194,96.497,33175.0
0.234,0.064,1.116,82.336,-276.978,80.933,33183.0
0.241,-0.013,1.061,73.608,-243.835,65.674,33192.0
0.179,-0.106,1.053,58.289,-221.13,51.147,33201.0
0.073,-0.116,1.163,37.476,-213.562,41.748,33210.0
0.063,-0.057,1.365,19.836,-218.872,42.419,33219.0
0.148,0.007,1.657,15.991,-232.849,53.65,33228.0
0.208,0.089,1.839,25.757,-243.958,66.711,33236.0
0.236,0.164,1.906,42.297,-241.821,73.853,33245.0
0.211,0.136,1.82,58.228,-232.178,68.726,33253.0
0.141,0.136,1.807,62.988,-221.191,51.514,33262.0
0.015,0.205,1.754,52.49,-221.497,39.429,33271.0
0.043,0.228,1.886,38.94,-229.248,35.339,33280.0
0.125,0.261,2.085,30.09,-234.802,34.973,33289.0
0.174,0.272,2.312,29.602,-235.901,34.668,33297.0
0.16,0.237,2.453,34.668,-231.628,31.799,33306.0
0.069,0.156,2.5,36.804,-222.229,27.71,33315.0
-0.019,0.087,2.465,32.715,-197.144,23.437,33324.0
-0.14,0.078,2.41,20.935,-165.71,20.569,33332.0
-0.202,0.095,2.426,3.967,-141.357,21.423,33341.0
-0.13,0.169,2.522,-12.451,-124.268,31.433,33350.0
-0.007,0.317,2.656,-22.827,-110.107,47.485,33359.0
0.118,0.449,2.76,-22.766,-98.267,59.998,33368.0
0.19,0.537,2.792,-15.991,-84.229,65.186,33376.0
0.255,0.604,2.723,-9.888,-64.026,65.735,33385.0
0.29,0.698,2.667,-11.597,-38.452,64.026,33394.0
0.319,0.809,2.63,-18.066,-14.038,60.303,33403.0
0.352,0.908,2.624,-22.888,7.751,53.345,33411.0
0.38,0.978,2.612,-22.095,27.039,44.312,33420.0
0.379,1.007,2.546,-15.442,44.861,33.142,33429.0
0.354,0.969,2.415,-5.92,63.477,19.287,33438.0
0.299,0.871,2.251,-0.305,83.557,3.906,33447.0
0.231,0.764,2.116,-2.502,102.478,-10.315,33455.0
0.175,0.676,2.033,-9.094,118.652,-21.973,33464.0
0.124,0.59,1.987,-15.808,130.615,-30.945,33473.0
0.064,0.516,1.957,-20.02,140.076,-37.415,33482.0
0.01,0.455,1.931,-22.278,148.437,-40.222,33491.0
-0.013,0.42,1.904,-23.621,156.494,-40.1,33499.0
-0.018,0.419,1.909,-26.062,163.818,-38.94,33508.0
-0.032,0.402,1.912,-27.893,169.861,-39.551,33517.0
-0.06,0.368,1.893,-27.954,177.551,-43.213,33525.0
-0.093,0.326,1.863,-28.503,187.561,-48.096,33534.0
-0.123,0.297,1.83,-30.945,197.205,-51.575,33543.0
-0.14,0.275,1.797,-32.959,205.811,-54.077,33552.0
-0.13,0.264,1.765,-33.691,211.426,-55.298,33561.0
-0.123,0.248,1.716,-31.311,214.6,-55.908,33569.0
-0.109,0.214,1.662,-26.55,216.675,-57.251,33578.0
-0.105,0.195,1.604,-23.56,217.773,-58.228,33587.0
-0.084,0.185,1.528,-22.095,219.482,-58.35,33596.0
-0.087,0.179,1.421,-19.165,223.999,-59.509,33604.0
-0.064,0.147,1.299,-16.174,229.492,-60.425,33613.0
-0.025,0.1,1.17,-14.404,235.352,-62.5,33622.0
0.008,0.043,1.017,-15.076,239.868,-65.308,33631.0
0.049,0.013,0.872,-19.226,245.85,-67.566,33640.0
0.095,0.029,0.749,-26.001,250.61,-69.214,33648.0
0.16,0.06,0.62,-29.846,253.235,-70.679,33657.0
0.737,0.73,1.486,70.19,-220.642,104.675,34464.0
0.707,0.761,1.527,93.811,-236.206,94.177,34473.0
0.65,0.692,1.589,104.797,-241.394,73.914,34481.0
0.579,0.574,1.61,100.403,-231.445,47.546,34490.0
0.501,0.465,1.654,82.092,-211.853,21.179,34499.0
0.435,0.404,1.731,56.152,-191.895,1.709,34507.0
0.359,0.391,1.807,32.41,-174.133,-8.667,34516.0
0.38,0.389,1.983,20.813,-159.302,-12.268,34525.0
0.334,0.412,2.072,20.447,-161.377,-9.644,34534.0
0.315,0.416,2.121,29.419,-159.912,-2.93,34543.0
0.26,0.396,2.069,40.222,-153.748,4.333,34551.0
0.232,0.388,2.028,46.875,-136.78,8.118,34560.0
0.208,0.423,1.987,43.518,-117.92,6.226,34569.0
0.176,0.443,2.006,30.273,-100.83,-1.892,34578.0
0.136,0.449,2.095,10.925,-85.693,-14.526,34587.0
0.078,0.462,2.231,-8.545,-70.374,-27.588,34595.0
0.047,0.463,2.397,-22.949,-54.871,-34.851,34604.0
0.03,0.464,2.568,-30.396,-37.109,-34.851,34613.0
0.004,0.48,2.68,-30.151,-13.489,-30.151,34621.0
0.019,0.499,2.7,-23.865,15.686,-22.705,34630.0
0.079,0.548,2.649,-17.212,47.058,-15.015,34639.0
0.151,0.621,2.576,-13.489,75.073,-10.498,34648.0
0.23,0.696,2.518,-11.047,97.351,-9.521,34657.0
0.292,0.754,2.465,-7.141,114.502,-12.756,34665.0
0.308,0.751,2.399,-0.854,126.038,-21.729,34674.0
0.276,0.684,2.317,3.906,139.038,-34.668,34683.0
0.224,0.607,2.223,2.625,155.701,-48.279,34692.0
0.178,0.533,2.153,-3.418,176.575,-60.12,34701.0
0.15,0.46,2.096,-10.315,198.059,-67.688,34709.0
0.138,0.398,2.01,-13.916,217.896,-72.815,34718.0
0.132,0.357,1.91,-16.113,232.91,-75.439,34727.0
0.125,0.302,1.779,-15.442,240.234,-76.538,34735.0
0.113,0.239,1.656,-14.221,241.333,-78.064,34744.0
0.111,0.156,1.559,-14.465,240.112,-80.811,34753.0
0.121,0.038,1.485,-13.977,235.107,-84.351,34762.0
0.136,-0.071,1.452,-15.198,226.257,-84.229,34771.0
0.134,-0.114,1.43,-17.395,217.773,-80.444,34779.0
0.149,-0.098,1.39,-17.578,211.487,-74.097,34788.0
0.159,-0.071,1.342,-14.221,209.045,-66.65,34797.0
0.148,-0.031,1.242,-11.169,209.229,-60.73,34806.0
0.13,-0.003,1.139,-10.315,209.656,-59.326,34815.0
0.108,-0.011,1.055,-11.597,209.717,-60.974,34823.0
0.122,-0.05,1.017,-14.648,210.693,-63.171,34832.0
0.132,-0.088,0.991,-19.348,212.769,-64.575,34841.0
0.122,-0.073,0.948,-24.048,217.285,-66.04,34849.0
0.12,-0.058,0.877,-25.574,223.938,-66.589,34858.0
0.116,-0.037,0.782,-25.269,229.126,-66.223,34867.0
0.107,-0.026,0.676,-24.109,231.689,-66.406,34876.0
0.069,-0.0,0.56,-23.132,231.323,-67.627,34885.0
0.037,0.018,0.451,-19.531,229.248,-69.336,34893.0
0.0,0.018,0.347,-12.573,223.511,-69.885,34902.0
-0.038,0.016,0.222,-5.92,215.515,-68.604,34911.0
-0.068,0.006,0.094,-2.014,207.947,-67.505,34920.0
-0.057,0.02,-0.006,-1.587,198.669,-67.2,34929.0
-0.023,0.036,-0.028,-2.319,186.707,-68.42,34937.0
-0.032,-0.018,-0.081,-3.296,171.875,-70.923,34946.0
-0.074,-0.075,-0.171,-7.202,155.64,-74.219,34955.0
-0.02,-0.105,-0.065,-12.939,141.968,-75.012,34964.0
-0.025,-0.142,-0.073,-13.733,125.732,-71.106,34972.0
-0.146,-0.201,-0.182,-6.226,110.718,-70.801,34981.0
-0.194,-0.297,-0.277,2.075,121.094,-64.697,34990.0
-0.045,-0.338,-0.23,4.761,138.123,-52.612,34998.0
-0.085,-0.273,-0.334,1.831,132.935,-41.26,35007.0
-0.108,-0.235,-0.493,3.235,124.756,-34.363,35016.0
-0.081,-0.225,-0.604,6.165,116.821,-26.855,35025.0
-0.071,-0.239,-0.705,6.714,100.891,-20.569,35034.0
-0.023,-0.26,-0.763,2.319,84.412,-12.634,35042.0
0.003,-0.267,-0.814,-6.775,69.153,-4.7,35051.0
0.044,-0.291,-0.78,-14.587,56.396,-0.793,35060.0
0.086,-0.308,-0.766,-18.005,46.692,4.761,35069.0
0.091,-0.314,-0.797,-18.982,33.02,13.855,35078.0
0.12,-0.296,-0.801,-16.724,21.79,24.231,35087.0
0.159,-0.255,-0.828,-11.902,11.78,33.936,35095.0
0.194,-0.218,-0.851,-4.944,0.366,41.565,35104.0
0.22,-0.206,-0.878,1.648,-9.949,46.997,35112.0
0.249,-0.18,-0.903,2.319,-19.531,50.842,35121.0
0.247,-0.114,-0.915,-2.869,-29.907,52.734,35130.0
0.26,-0.066,-0.892,-8.667,-39.612,53.894,35139.0
0.257,-0.03,-0.867,-11.841,-49.011,54.504,35148.0
0.234,-0.011,-0.835,-12.756,-60.303,55.481,35156.0
0.196,-0.02,-0.79,-12.024,-72.083,56.946,35165.0
0.159,-0.033,-0.722,-10.803,-83.496,58.838,35174.0
0.104,-0.03,-0.609,-11.047,-95.52,62.073,35183.0
0.063,-0.018,-0.511,-10.498,-108.276,66.711,35192.0
0.046,0.007,-0.356,-8.118,-123.047,71.899,35201.0
0.034,0.018,-0.232,-3.174,-139.404,78.552,35209.0
0.028,0.037,-0.093,2.502,-156.25,85.327,35218.0
0.048,0.073,0.044,8.789,-169.25,91.919,35227.0
0.089,0.125,0.147,17.395,-179.687,97.656,35236.0
0.089,0.148,0.21,28.076,-191.162,99.854,35244.0
0.102,0.124,0.282,38.635,-199.402,98.022,35253.0
0.09,0.037,0.311,44.067,-206.299,95.215,35261.0
0.079,-0.042,0.407,42.664,-211.853,91.003,35270.0
0.028,-0.086,0.539,34.302,-216.919,88.684,35279.0
0.008,-0.068,0.724,25.33,-221.13,90.271,35288.0
0.051,-0.028,0.944,20.081,-226.379,96.375,35297.0
0.14,0.052,1.142,22.4,-228.394,109.253,35305.0
0.261,0.176,1.248,34.912,-227.234,123.84,35314.0
0.405,0.292,1.285,55.725,-225.037,132.263,35323.0
0.499,0.334,1.253,79.224,-225.83,130.249,35332.0
0.555,0.251,1.148,99.182,-225.769,116.028,35341.0
0.558,0.127,1.039,104.37,-222.168,91.919,35350.0
0.52,0.052,1.058,90.149,-221.252,68.298,35358.0
0.475,0.078,1.176,67.261,-224.304,53.04,35367.0
0.466,0.121,1.357,50.354,-229.187,47.791,35375.0
0.45,0.181,1.527,44.861,-234.131,47.546,35384.0
0.43,0.213,1.657,49.866,-236.938,49.072,35393.0
0.408,0.206,1.727,61.584,-234.741,50.476,35402.0
0.364,0.164,1.633,71.777,-227.844,49.622,35411.0
0.404,0.135,1.704,73.242,-214.478,45.898,35419.0
0.373,0.154,1.681,64.209,-206.97,42.419,35428.0
0.357,0.214,1.736,51.514,-200.867,38.574,35437.0
0.363,0.281,1.844,41.565,-195.801,36.56,35446.0
0.344,0.348,1.963,35.034,-191.101,34.363,35455.0
0.362,0.382,2.068,30.579,-182.617,30.884,35464.0
0.358,0.414,2.137,27.161,-169.983,27.1,35472.0
0.339,0.45,2.236,22.095,-152.71,22.4,35481.0
0.323,0.496,2.277,14.648,-137.451,16.907,35490.0
0.263,0.504,2.404,8.179,-131.836,11.292,35499.0
0.24,0.472,2.494,6.836,-101.501,6.104,36130.0
0.263,0.465,2.464,6.897,-76.782,6.226,36139.0
0.286,0.454,2.414,4.395,-51.88,6.104,36148.0
0.295,0.47,2.36,-1.526,-29.846,4.517,36156.0
0.302,0.471,2.333,-8.362,-11.597,1.282,36165.0
0.283,0.467,2.298,-13.0,3.601,-2.075,36173.0
0.259,0.46,2.263,-14.404,20.63,-4.211,36182.0
0.228,0.438,2.187,-13.306,38.269,-5.737,36191.0
0.213,0.416,2.099,-12.329,56.03,-7.629,36200.0
0.216,0.405,2.006,-13.428,73.547,-10.132,36209.0
0.208,0.385,1.917,-15.259,88.928,-14.526,36217.0
0.203,0.359,1.862,-18.738,102.661,-20.264,36226.0
0.184,0.338,1.809,-23.376,114.99,-25.94,36235.0
0.171,0.318,1.762,-27.283,126.282,-30.396,36244.0
0.169,0.288,1.714,-28.625,137.146,-33.752,36253.0
0.166,0.264,1.652,-28.503,145.813,-35.522,36262.0
0.17,0.244,1.59,-27.283,152.161,-36.255,36270.0
0.177,0.227,1.537,-26.917,156.189,-36.56,36279.0
0.197,0.218,1.504,-28.198,158.447,-36.682,36288.0
0.22,0.213,1.489,-30.09,159.424,-36.926,36296.0
0.239,0.205,1.479,-31.006,159.424,-37.903,36305.0
0.251,0.189,1.461,-31.189,159.241,-38.879,36314.0
0.273,0.194,1.451,-33.081,158.813,-39.368,36323.0
0.315,0.207,1.456,-34.973,160.156,-38.818,36331.0
0.338,0.21,1.438,-34.729,162.781,-38.574,36340.0
0.346,0.191,1.395,-33.752,166.321,-38.696,36349.0
0.351,0.2,1.329,-33.813,170.837,-40.283,36358.0
0.324,0.219,1.24,-35.217,175.72,-41.138,36367.0
0.334,0.216,1.163,-36.194,181.335,-42.969,36375.0
0.34,0.213,1.084,-37.781,185.242,-46.936,36384.0
0.353,0.201,1.033,-40.039,186.829,-50.781,36393.0
0.373,0.192,0.996,-42.908,187.317,-52.979,36402.0
0.397,0.185,0.953,-43.884,187.988,-54.443,36411.0
0.397,0.178,0.89,-42.725,187.927,-56.824,36419.0
0.392,0.159,0.83,-41.199,186.89,-60.242,36428.0
0.368,0.138,0.766,-40.527,185.12,-63.66,36437.0
0.348,0.116,0.717,-40.955,182.678,-66.895,36445.0
0.338,0.106,0.689,-42.664,179.382,-68.726,36454.0
0.346,0.093,0.665,-44.189,176.758,-69.824,36463.0
0.357,0.094,0.636,-44.8,177.063,-71.594,36472.0
0.384,0.109,0.6,-45.471,179.626,-74.524,36481.0
0.398,0.116,0.56,-44.373,181.213,-78.247,36489.0
0.386,0.125,0.533,-40.894,181.03,-83.74,36498.0
0.357,0.116,0.493,-33.875,180.603,-88.989,36507.0
0.343,0.09,0.436,-23.926,178.284,-91.431,36516.0
0.324,0.061,0.358,-15.137,174.133,-91.431,36525.0
0.304,0.043,0.295,-11.475,168.64,-89.661,36533.0
0.309,0.038,0.247,-11.353,163.147,-85.571,36542.0
0.321,0.043,0.205,-10.376,157.166,-81.177,36551.0
0.302,0.023,0.165,-5.31,148.132,-77.332,36560.0
0.284,-0.006,0.123,2.563,137.878,-74.463,36568.0
0.274,-0.046,0.088,10.071,128.235,-70.007,36577.0
0.209,-0.084,0.008,16.479,114.502,-66.895,36586.0
0.221,-0.136,-0.008,21.729,109.985,-63.599,36594.0
0.293,-0.185,0.028,24.292,105.347,-58.533,36603.0
0.206,-0.191,-0.156,21.851,88.989,-56.946,36612.0
0.195,-0.243,-0.132,17.517,80.872,-55.481,36621.0
0.173,-0.293,-0.228,9.46,84.29,-48.157,36630.0
0.171,-0.279,-0.274,-2.686,85.51,-37.659,36638.0
0.214,-0.249,-0.244,-10.071,81.116,-26.611,36647.0
0.202,-0.23,-0.323,-8.484,73.181,-17.151,36656.0
0.206,-0.234,-0.409,-2.625,66.467,-8.301,36665.0
0.203,-0.228,-0.536,0.854,56.885,0.854,36674.0
0.227,-0.218,-0.618,0.916,44.25,8.484,36682.0
0.23,-0.213,-0.686,-1.282,29.419,13.672,36691.0
0.231,-0.226,-0.716,-4.639,16.235,15.259,36700.0
0.222,-0.249,-0.727,-10.071,5.737,16.235,36709.0
0.19,-0.275,-0.804,-18.982,-2.38,19.897,36718.0
0.223,-0.268,-0.834,-32.166,-8.728,26.611,36726.0
0.211,-0.234,-0.806,-43.945,-16.968,32.41,36735.0
0.192,-0.209,-0.768,-46.021,-26.917,37.292,36744.0
0.146,-0.195,-0.776,-39.001,-37.903,42.542,36752.0
0.093,-0.182,-0.803,-27.893,-49.866,48.645,36761.0
0.063,-0.136,-0.849,-17.761,-59.326,56.641,36770.0
0.076,-0.062,-0.894,-9.399,-70.923,64.636,36779.0
0.066,0.003,-0.905,-1.953,-87.158,68.97,36788.0
0.048,0.048,-0.863,4.089,-105.652,69.397,36796.0
0.024,0.052,-0.759,7.812,-123.718,67.688,36805.0
-0.026,0.063,-0.615,8.545,-140.259,66.406,36814.0
-0.081,0.081,-0.442,7.935,-154.358,67.139,36823.0
-0.122,0.096,-0.326,8.24,-166.87,70.068,36831.0
-0.133,0.119,-0.17,10.864,-179.871,72.388,36840.0
-0.107,0.107,-0.06,17.761,-192.871,76.05,36849.0
-0.077,0.085,0.016,27.344,-201.416,80.811,36858.0
-0.025,0.096,0.072,35.156,-201.233,86.06,36866.0
0.018,0.103,0.094,41.26,-202.698,89.417,36875.0
0.052,0.083,0.138,45.959,-208.496,87.341,36884.0
0.045,0.027,0.187,46.875,-218.811,82.397,36893.0
0.013,-0.003,0.261,44.006,-230.103,76.721,36902.0
0.015,0.034,0.414,39.185,-243.225,76.477,36910.0
0.063,0.078,0.633,37.903,-260.986,83.13,36919.0
0.13,0.121,0.835,43.945,-276.978,92.102,36928.0
0.203,0.152,0.974,56.396,-284.058,99.792,36937.0
0.254,0.158,1.094,69.336,-284.058,101.807,36946.0
0.234,0.123,1.203,75.928,-280.518,94.177,36954.0
0.195,0.026,1.231,73.608,-269.409,77.271,36963.0
0.165,-0.065,1.326,57.556,-253.967,55.786,36971.0
0.117,-0.07,1.513,30.334,-243.103,39.734,36980.0
0.111,-0.003,1.788,6.531,-237.61,34.241,36989.0
0.1,0.071,1.988,-1.221,-236.572,36.804,36998.0
0.103,0.156,2.267,9.033,-232.788,40.649,37007.0
0.072,0.174,2.382,32.104,-227.112,44.312,37016.0
0.026,0.13,2.377,55.847,-221.558,43.396,37024.0
-0.093,0.07,2.272,67.932,-221.802,36.987,37033.0
-0.146,-0.0,2.28,65.613,-216.064,31.86,37042.0
-0.152,-0.029,2.364,53.711,-204.346,33.081,37051.0
-0.104,0.002,2.451,41.26,-183.411,39.124,37060.0
-0.032,0.075,2.534,32.959,-161.133,48.218,37068.0
0.046,0.142,2.547,30.09,-139.16,55.237,37077.0
0.119,0.162,2.535,29.907,-121.033,57.007,37086.0
0.122,0.17,2.455,26.733,-107.422,55.176,37095.0
0.139,0.178,2.44,18.311,-91.309,54.077,37103.0
0.17,0.222,2.449,7.507,-72.144,55.542,37112.0
0.224,0.3,2.469,-1.526,-52.063,59.021,37121.0
0.291,0.41,2.456,-8.118,-30.762,62.927,37130.0
0.35,0.526,2.416,-13.367,-11.78,65.308,37138.0
0.399,0.635,2.361,-16.174,4.883,64.636,37147.0
0.421,0.724,2.293,-16.724,20.081,59.875,37156.0
0.427,0.78,2.222,-16.724,35.034,52.49,37164.0
0.443,0.823,2.098,-17.395,66.528,33.02,37814.0
0.441,0.805,2.009,-17.639,80.139,20.325,37822.0
0.422,0.755,1.9,-18.616,92.651,6.165,37831.0
0.388,0.701,1.798,-23.376,104.919,-7.874,37840.0
0.363,0.641,1.733,-31.189,115.479,-20.63,37848.0
0.344,0.589,1.694,-38.513,123.779,-31.738,37857.0
0.324,0.538,1.668,-42.847,130.615,-40.833,37866.0
0.304,0.482,1.637,-43.518,135.62,-47.424,37875.0
0.282,0.424,1.6,-41.321,138.794,-51.758,37884.0
0.26,0.383,1.558,-39.001,140.991,-54.382,37893.0
0.233,0.354,1.52,-37.964,142.761,-57.19,37901.0
0.207,0.323,1.498,-37.842,144.714,-60.181,37910.0
0.194,0.307,1.501,-38.574,146.301,-62.683,37918.0
0.174,0.285,1.496,-37.781,146.79,-63.538,37927.0
0.156,0.258,1.471,-35.767,147.644,-63.416,37936.0
0.154,0.24,1.422,-35.095,150.513,-62.683,37945.0
0.159,0.215,1.365,-35.706,154.175,-62.439,37954.0
0.175,0.185,1.297,-37.842,156.86,-62.317,37963.0
0.216,0.138,1.249,-40.1,159.79,-63.293,37971.0
0.234,0.106,1.209,-42.847,161.133,-65.125,37980.0
0.231,0.084,1.171,-45.41,161.377,-66.284,37989.0
0.229,0.093,1.123,-46.57,164.612,-66.04,37998.0
0.235,0.099,1.059,-46.326,168.213,-64.88,38007.0
0.239,0.107,0.978,-45.776,170.776,-64.209,38015.0
